-3.910571955849262304e+04,7.169500000000050832e-02
-3.817473809721420548e+04,9.010600000000001941e-02
-3.739041777320692927e+04,9.013999999999988688e-02
-3.660209298186870001e+04,8.878900000000067294e-02
-3.584302800656098407e+04,9.021100000000004115e-02
-3.514530662040527386e+04,8.958400000000033003e-02
-3.460094067843704397e+04,8.972099999999993969e-02
-3.418095087254115788e+04,8.950899999999961665e-02
-3.399274824878758227e+04,9.145800000000026131e-02
-3.390706820282460831e+04,9.050400000000058398e-02
-3.385179426116246759e+04,8.965400000000034453e-02
-3.380050523710646667e+04,8.923299999999967369e-02
-3.376547376007093408e+04,9.045099999999983709e-02
-3.372313840945990523e+04,8.921800000000024156e-02
-3.367093823365285061e+04,8.947200000000066211e-02
-3.362370842300166260e+04,9.056599999999992434e-02
-3.359028789532700466e+04,8.990000000000009095e-02
-3.356884926703934616e+04,9.002599999999905123e-02
-3.354967416142694856e+04,8.998700000000070531e-02
-3.353260760514429421e+04,8.996500000000029473e-02
-3.351797095625744259e+04,9.104599999999951621e-02
-3.350692789966870623e+04,9.223399999999948307e-02
-3.349849695468468417e+04,9.010000000000051301e-02
-3.349103036086922657e+04,9.061399999999952826e-02
-3.348236991607536766e+04,9.046100000000034669e-02
-3.347215436415593285e+04,9.147199999999955367e-02
-3.346152523671428935e+04,9.178300000000039205e-02
-3.345474696070716891e+04,9.059900000000009612e-02
-3.344740609760137158e+04,9.122499999999966747e-02
-3.343879683024870610e+04,9.038899999999916446e-02
-3.342896210928531218e+04,9.037600000000001188e-02
-3.341975603574779234e+04,9.318300000000068195e-02
-3.341091258126834873e+04,9.097200000000071896e-02
-3.340235204956632515e+04,8.986999999999945032e-02
-3.339415396025760128e+04,9.010099999999976461e-02
-3.338429305656540964e+04,9.022599999999947329e-02
-3.337257138230679266e+04,8.974199999999932231e-02
-3.336217098818072554e+04,8.963799999999988444e-02
-3.335384280910998496e+04,9.056900000000034368e-02
-3.334696021565685078e+04,9.054099999999909443e-02
-3.334079626596368325e+04,8.975600000000039103e-02
-3.333563360039389954e+04,9.032600000000101659e-02
-3.333138805052536918e+04,9.024999999999927525e-02
-3.332758744592354196e+04,9.027999999999902769e-02
-3.332393058873478003e+04,8.899800000000013256e-02
-3.332093410243491235e+04,9.079500000000084725e-02
-3.331876384250220144e+04,8.922900000000044685e-02
-3.331694180265845353e+04,8.923399999999936938e-02
-3.331515947734285146e+04,9.008900000000075181e-02
-3.331329321486103436e+04,8.935699999999968668e-02
-3.331136314922179736e+04,8.988399999999963086e-02
-3.330940904997714097e+04,8.992400000000078109e-02
-3.330737058509456983e+04,8.975299999999997169e-02
-3.330506380218054255e+04,9.009400000000056252e-02
-3.330210286145907594e+04,8.985399999999899023e-02
-3.329775621310179849e+04,8.988699999999916201e-02
-3.329032094196231628e+04,9.013599999999932777e-02
-3.327626350580244616e+04,8.960799999999924381e-02
-3.325753832360837987e+04,9.004499999999993065e-02
-3.324293984566589643e+04,8.993200000000012295e-02
-3.323126791802946536e+04,8.929899999999868498e-02
-3.321660195652866969e+04,9.057400000000015439e-02
-3.321638944808878296e+04,8.913199999999932288e-02
-3.321625779874051659e+04,8.952200000000232194e-02
-3.321617316309268062e+04,8.991600000000055104e-02
-3.321612237406060740e+04,8.992399999999989291e-02
-3.321609396488605853e+04,8.994599999999941531e-02
-3.321607851826037950e+04,8.913200000000109924e-02
-3.321606998098306940e+04,8.930299999999924410e-02
-3.321606505245720473e+04,8.953600000000072612e-02
-3.321606205532524473e+04,8.936400000000155330e-02
-3.321606013970432832e+04,8.950899999999961665e-02
-3.321605885931277589e+04,8.965100000000170155e-02
-3.321605796722312516e+04,8.941399999999788406e-02
-3.321605731904775894e+04,8.966699999999860893e-02
-3.321605682580922439e+04,8.986600000000066757e-02
-3.321605642988827458e+04,8.956700000000239470e-02
-3.321605609205574001e+04,9.016500000000071680e-02
-3.321605578406782297e+04,9.013400000000082457e-02
-3.321605548417629325e+04,9.020399999999995089e-02
-3.321605517421376135e+04,8.933599999999941588e-02
-3.321605483753552835e+04,9.017600000000136617e-02
-3.321605445740411233e+04,9.009799999999934528e-02
-3.321605401555658318e+04,8.886900000000075295e-02
-3.321605349077193387e+04,9.031400000000111561e-02
-3.321605285729541356e+04,9.070099999999925444e-02
-3.321605208299784135e+04,9.046399999999898967e-02
-3.321605112717205338e+04,8.961000000000041155e-02
-3.321604993791566812e+04,8.856199999999958550e-02
-3.321604844915953436e+04,9.170400000000000773e-02
-3.321604657763896830e+04,9.043100000000059424e-02
-3.321604422057135525e+04,9.446499999999957708e-02
-3.321604125563855632e+04,9.373399999999953991e-02
-3.321603754618471430e+04,9.150499999999972545e-02
-3.321603295620490098e+04,8.935299999999912757e-02
-3.321602738084708108e+04,9.077899999999949898e-02
-3.321602079639151634e+04,9.013000000000026546e-02
-3.321601332486410683e+04,9.020000000000116813e-02
-3.321600528964128171e+04,8.964600000000011448e-02
-3.321599721693513857e+04,8.981500000000153250e-02
-3.321598974019368325e+04,8.965099999999992519e-02
-3.321598341800258640e+04,9.052600000000232683e-02
-3.321597855673145386e+04,8.853099999999969327e-02
-3.321597514868718281e+04,8.943399999999890326e-02
-3.321597295157070766e+04,8.968100000000056582e-02
-3.321597163266212738e+04,8.893699999999959971e-02
-3.321597088506934961e+04,8.977400000000024249e-02
-3.321597047949562693e+04,8.972400000000035902e-02
-3.321597026640003605e+04,8.942700000000058935e-02
-3.321597015689660475e+04,8.972699999999989018e-02
-3.321597010143045918e+04,8.990499999999990166e-02
-3.321597007356381800e+04,8.952599999999932834e-02
-3.321597005960608658e+04,9.006399999999992190e-02
-3.321597005260540027e+04,8.933400000000091268e-02
-3.321597004907473456e+04,8.939200000000191437e-02
-3.321597004727680905e+04,9.118199999999987426e-02
-3.321597004634827317e+04,1.099839999999989715e-01
-3.321597004585964169e+04,8.976200000000034152e-02
-3.321597004559634661e+04,9.050099999999972056e-02
-3.321597004545042728e+04,9.109299999999898034e-02
-3.321597004536694294e+04,8.945899999999973318e-02
-3.321597004531751736e+04,8.981099999999919703e-02
-3.321597004528724210e+04,8.999700000000032674e-02
-3.321597004526809178e+04,9.000999999999947931e-02
-3.321597004525561351e+04,8.913299999999857448e-02
-3.321597004524729709e+04,8.975600000000127920e-02
-3.321597004524163640e+04,9.122900000000022658e-02
-3.321597004523770738e+04,8.955200000000118621e-02
-3.321597004523494979e+04,9.069699999999869533e-02
-3.321597004523300711e+04,8.942899999999909255e-02
-3.321597004523161013e+04,9.020800000000051000e-02
-3.321597004523061332e+04,9.113000000000148759e-02
-3.321597004522989300e+04,9.023600000000087107e-02
-3.321597004522937641e+04,9.024900000000002365e-02
-3.321597004522901261e+04,9.124500000000068667e-02
-3.321597004522872157e+04,8.932900000000110197e-02
-3.321597004522853240e+04,8.966499999999832937e-02
-3.321597004522838688e+04,9.069100000000140938e-02
-3.321597004522827774e+04,8.956000000000052808e-02
-3.321597004522821226e+04,8.974900000000118894e-02
-3.321597004522813950e+04,8.967200000000197235e-02
-3.321597004522810312e+04,9.036599999999950228e-02
-3.321597004522807401e+04,9.001799999999882118e-02
-3.321597004522804491e+04,9.057899999999996510e-02
-3.321597004522803763e+04,8.975799999999978240e-02
-3.321597004522801581e+04,9.036799999999978183e-02
-3.321597004522801581e+04,9.050899999999906242e-02
-3.321597004522800853e+04,8.948399999999878673e-02
-3.321597004522800125e+04,9.073399999999942622e-02
-3.321597004522799398e+04,8.986699999999814281e-02
-3.321597004522800125e+04,9.064099999999797319e-02
-3.321597004522800125e+04,9.010199999999812803e-02
-3.321597004522800125e+04,9.080199999999649663e-02
-3.321597004522799398e+04,9.060500000000004661e-02
-3.321597004522799398e+04,9.061799999999919919e-02
-3.321597004522798670e+04,9.008100000000140994e-02
-3.321597004522799398e+04,9.112800000000120804e-02
-3.321597004522799398e+04,8.969000000000448836e-02
-3.321597004522798670e+04,9.024300000000096134e-02
-3.321597004522798670e+04,9.029899999999813076e-02
-3.321597004522799398e+04,9.206400000000058981e-02
-3.321597004522799398e+04,9.160400000000024079e-02
-3.321597004522799398e+04,9.026099999999814827e-02
-3.321597004522799398e+04,8.976300000000136947e-02
-3.321597004522798670e+04,9.011500000000083332e-02
-3.321597004522799398e+04,9.107099999999945794e-02
-3.321597004522798670e+04,8.929499999999990223e-02
-3.321597004522799398e+04,9.069599999999766737e-02
-3.321597004522798670e+04,8.888000000000317868e-02
-3.321597004522798670e+04,8.916800000000080217e-02
-3.321597004522799398e+04,9.063900000000302271e-02
-3.321597004522799398e+04,8.918999999999854822e-02
-3.321597004522799398e+04,9.032699999999849183e-02
-3.321597004522800125e+04,8.957499999999996021e-02
-3.321597004522799398e+04,9.271999999999991360e-02
-3.321597004522797943e+04,9.010400000000018395e-02
-3.321597004522799398e+04,8.941300000000040882e-02
-3.321597004522798670e+04,8.972599999999886222e-02
-3.321597004522799398e+04,8.896700000000024033e-02
-3.321597004522799398e+04,8.964199999999777901e-02
-3.321597004522798670e+04,8.927700000000271530e-02
-3.321597004522798670e+04,8.918399999999948591e-02
-3.321597004522798670e+04,9.007499999999879492e-02
-3.321597004522799398e+04,8.931399999999811712e-02
-3.321597004522797943e+04,8.899300000000565092e-02
-3.321597004522799398e+04,9.082700000000087925e-02
-3.321597004522799398e+04,9.000099999999733313e-02
-3.321597004522798670e+04,9.154600000000101545e-02
-3.321597004522799398e+04,8.945999999999898478e-02
-3.321597004522799398e+04,9.015499999999931902e-02
-3.321597004522799398e+04,9.001599999999854163e-02
-3.321597004522798670e+04,8.907699999999962870e-02
-3.321597004522798670e+04,8.999699999999677402e-02
-3.321597004522798670e+04,8.977099999999893498e-02
-3.321597004522799398e+04,8.981100000000097339e-02
-3.321597004522798670e+04,8.964199999999777901e-02
-3.321597004522799398e+04,9.023100000000283671e-02
-3.321597004522799398e+04,9.030999999999522743e-02
-3.321597004522799398e+04,8.968299999999729266e-02
-3.321597004522798670e+04,8.984200000000086561e-02
